BTAClan_Weapons_Rare_Convoy,,,
Weapon_Autocannon_AC10_CLAN,Weapon,1,7
Weapon_Autocannon_AC10_LBX_CLAN,Weapon,1,7
Weapon_Autocannon_AC20_CLAN,Weapon,1,3
Weapon_Autocannon_AC20_LBX_CLAN,Weapon,1,3
Weapon_PPC_PPCER_CLAN,Weapon,1,7
Weapon_Gauss_Gauss_CLAN,Weapon,1,5
Weapon_FLAMER_PLASMA_CLAN,Weapon,1,5
Weapon_Gauss_HAG20_CLAN,Weapon,1,1
Weapon_Gauss_HAG30_CLAN,Weapon,1,1
Weapon_Gauss_HAG40_CLAN,Weapon,1,1
Weapon_Laser_LargeLaserERPulse_CLAN,Weapon,1,1
Weapon_Laser_MediumLaserERPulse_CLAN,Weapon,1,2
Weapon_Laser_SmallLaserERPulse_CLAN,Weapon,2,3
Weapon_LRM_ATM3_CLAN,Weapon,2,8
Weapon_LRM_ATM6_CLAN,Weapon,1,5
Weapon_LRM_ATM9_CLAN,Weapon,1,3
Weapon_LRM_ATM12_CLAN,Weapon,1,1
Weapon_LRM_LRM5_STREAK,Weapon,2,4
Weapon_LRM_LRM10_STREAK,Weapon,1,3
Weapon_LRM_LRM15_STREAK,Weapon,1,2
Weapon_LRM_LRM20_STREAK,Weapon,1,1
Weapon_SRM_SRM2_STREAK_CLAN,Weapon,2,8
Weapon_SRM_SRM4_STREAK_CLAN,Weapon,1,5
Weapon_SRM_SRM6_STREAK_CLAN,Weapon,1,3
