BTA_List_FancyWeapons,,,
Weapon_MML_3,Weapon,4,8
Weapon_MML_5,Weapon,2,6
Weapon_MML_7,Weapon,1,4
Weapon_MML_9,Weapon,1,2
Weapon_Laser_BinaryLaserCannon_0-STOCK,Weapon,2,6
Weapon_Laser_BinaryLaserCannon_1-Defiance,Weapon,1,4
Weapon_Laser_LargeLaser_Bombast,Weapon,1,4
Weapon_Gauss_Heavy_0-STOCK,Weapon,1,4
Weapon_Gauss_Light_0-STOCK,Weapon,1,6
Weapon_Gauss_Magshot_0-STOCK,Weapon,4,4
Weapon_Gauss_Gauss_Silverbullet,Weapon,1,6
Weapon_Autocannon_HVAC2_0-STOCK,Weapon,2,6
Weapon_Autocannon_HVAC5_0-STOCK,Weapon,1,4
Weapon_Autocannon_HVAC10_0-STOCK,Weapon,1,2
Weapon_Autocannon_LAC2_0-STOCK,Weapon,4,8
Weapon_Autocannon_LAC5_0-STOCK,Weapon,2,6
Weapon_Plasma_Rifle,Weapon,1,4
Weapon_PPC_Heavy_0-STOCK,Weapon,1,2
Weapon_PPC_Light_0-STOCK,Weapon,4,6
Weapon_PPC_PPC_SNUBNOSE,Weapon,2,4
Weapon_Autocannon_RAC2_0-Mydron,Weapon,1,6
Weapon_Autocannon_RAC5_0-Mydron,Weapon,1,4
Weapon_LRM_Thunderbolt5,Weapon,4,8
Weapon_LRM_Thunderbolt10,Weapon,2,6
Weapon_LRM_Thunderbolt15,Weapon,1,4
Weapon_LRM_Thunderbolt20,Weapon,1,2
Weapon_Laser_LargeLaserVSPL_0-STOCK,Weapon,1,4
Weapon_Laser_MediumLaserVSPL_0-STOCK,Weapon,2,6
Weapon_Laser_SmallLaserVSPL_0-STOCK,Weapon,4,8
Weapon_Laser_LargeLaserPulse_X,Weapon,1,4
Weapon_Laser_MediumLaserPulse_X,Weapon,2,6
Weapon_Laser_SmallLaserPulse_X,Weapon,4,8
