itemCollection_faction_RimWorldsRepublic,,,
emod_case2,Upgrade,0,1
mechdef_phoenix_PX-3R,Mech,0,1
mechdef_phoenix_PX-3N,Mech,0,1
mechdef_phoenix_PX-4R,Mech,0,1
mechdef_phoenix_PX-4N,Mech,0,1
mechdef_phoenix_PX-4A,Mech,0,1
mechdef_phoenix_PX-6A,Mech,0,1
mechdef_phoenix_PX-6X,Mech,0,1
mechdef_screamer_SCR-1X-LAM,Mech,0,1
mechdef_screamer_SCR-1A-LAM,Mech,0,1
mechdef_screamer_SCR-2X-LAM,Mech,0,1
mechdef_screamer_SCR-3X-LAM,Mech,0,1
mechdef_jackrabbit_JKR-8A,Mech,1,10
mechdef_jackrabbit_JKR-8T,Mech,1,10
mechdef_jackrabbit_JKR-9A,Mech,1,10
mechdef_jackrabbit_JKR-9R,Mech,1,10
mechdef_riflemaniii_RF2-A,Mech,0,1
mechdef_riflemaniii_RF2-B,Mech,0,1
mechdef_riflemaniii_RF2-L,Mech,0,1
mechdef_riflemaniii_RF2-M,Mech,0,1
mechdef_dragoon_AEM-01,Mech,0,1
mechdef_dragoon_AEM-001A,Mech,0,1
mechdef_dragoon_AEM-002,Mech,0,1
mechdef_dragoon_AEM-002A,Mech,0,1
mechdef_dragoon_AEM-003,Mech,0,1
mechdef_dragoon_AEM-004,Mech,0,1
mechdef_dragoon_AEM-004X,Mech,0,1
mechdef_dragoon_AEM-005X,Mech,0,1
mechdef_rampage_RMP-2G,Mech,0,1
mechdef_rampage_RMP-3A,Mech,0,1
mechdef_rampage_RMP-4A,Mech,0,1
mechdef_rampage_RMP-4G,Mech,0,1
mechdef_rampage_RMP-5A,Mech,0,1
mechdef_rampage_RMP-5G,Mech,0,1
Weapon_Bomb_Bay,Weapon,0,1
Weapon_Bomb_Bay_Cluster,Weapon,0,1
Weapon_Bomb_Bay_Inferno,Weapon,0,1
Weapon_Bomb_Bay_FuelAir,Weapon,0,1
Weapon_Bomb_Bay_FASCAM,Weapon,0,1
Weapon_Bomb_Bay_Rocket_Pod,Weapon,0,1
Gear_Contract_Mech_Screamer_Rim,Upgrade,0,1
emod_kit_dhs,HeatSink,0,1
Gear_HeatSink_Generic_Double,HeatSink,0,1
Weapon_MachineGun_Meatgrinder_0-STOCK,Weapon,0,1
Weapon_Laser_LargeLaser_DeathRay_0-STOCK,Weapon,0,1
Weapon_Autocannon_Mercy_0-STOCK,Weapon,0,1
Weapon_SRM_AtomSmasher10_0-STOCK,Weapon,0,1
Ammo_AmmunitionBox_Generic_Mercy,AmmunitionBox,0,1
Ammo_AmmunitionBox_Generic_AtomSmasher,AmmunitionBox,0,1
