BTA_Gyro,,,
Gear_Gyro_Hermes_Equilibrium,Upgrade,1,8
Gear_Gyro_Coventry_Mark-75,Upgrade,1,6
Gear_Gyro_Coventry_Mark-85,Upgrade,1,4
Gear_Gyro_Coventry_Mark-95,Upgrade,1,2
Gear_Gyro_Friedhof_Kite,Upgrade,1,4
Gear_Gyro_Friedhof_Osprey,Upgrade,1,6
Gear_Gyro_Friedhof_Sparrow,Upgrade,1,2
Gear_Gyro_Rawlings_StabiliTrak-5,Upgrade,1,6
Gear_Gyro_Rawlings_StabiliTrak-10,Upgrade,1,4
Gear_Gyro_Rawlings_StabiliTrak-15,Upgrade,1,2
Gear_Gyro_Compact,Upgrade,1,6
Gear_Gyro_Heavy_Duty,Upgrade,1,4
Gear_Gyro_XL,Upgrade,1,2
