itemCollection_faction_WoB,,,
mechdef_archangel_C-ANG-CONDITUS,Mech,1,1
mechdef_nagual_S-NG-LAM,Mech,1,1
mechdef_omega_SHP-X4,Mech,1,1
mechdef_preta_X-PRT-O-CONDITUS,Mech,1,1
mechdef_titanII_TI-2P,Mech,1,1
mechdef_vanquisher_VQR-2A,Mech,1,1
Weapon_C3_Master,Weapon,0,1
Gear_C3,Upgrade,0,1
Gear_C3i,Upgrade,0,1
vehicledef_KALKI,Mech,1,1
Weapon_Laser_LargeLaserVSPL_0-STOCK,Weapon,0,1
Weapon_Laser_MediumLaserVSPL_0-STOCK,Weapon,0,1
Weapon_Laser_SmallLaserVSPL_0-STOCK,Weapon,0,1
Gear_ChameleonLightPolarizationShield,Upgrade,0,1
