itemCollection_faction_DaneSacellum,,,
emod_engineslots_dense_center,HeatSink,0,10
emod_engineslots_sxl_center,HeatSink,0,10
Gear_HeatSink_Heat_Controller,HeatSink,0,10
Gear_HeatSink_Heat_Negator,HeatSink,0,10
Gear_HeatSink_Generic_SanctuaryWorlds,HeatSink,0,10
emod_kit_sdhs,HeatSink,0,10
emod_armorslots_sanctuaryferrofibrous,Upgrade,0,10
emod_armorslots_sanctuaryferrovanadium,Upgrade,0,10
Gear_Modular_Plating_Mk1,Upgrade,0,10
Gear_Modular_Plating_Mk2,Upgrade,0,10
Gear_Modular_Plating_Mk3,Upgrade,0,10
Gear_Modular_Plating_Mk4,Upgrade,0,10
Gear_Sanctuary_AP,Upgrade,0,10
Gear_Sanctuary_ECM,Upgrade,0,10
Gear_Sanctuary_Supercharger,Upgrade,0,10
Weapon_DXR_DXR,Weapon,0,10
Weapon_Flamer_Sanctuary,Weapon,0,10
Weapon_Gamma_Gamma,Weapon,0,10
Weapon_Lance_LargeLance,Weapon,0,10
Weapon_Lance_MediumLance,Weapon,0,10
Weapon_Lance_SmallLance,Weapon,0,10
Weapon_Laser_LargeLaserElectro,Weapon,0,10
Weapon_Laser_LargeLaserModal,Weapon,0,10
Weapon_Laser_MediumLaserElectro,Weapon,0,10
Weapon_Laser_MediumLaserModal,Weapon,0,10
Weapon_Laser_SmallLaserElectro,Weapon,0,10
Weapon_Laser_SmallLaserModal,Weapon,0,10
Weapon_Laser_TwinLinkedLaser,Weapon,0,10
Weapon_NPC_NPC,Weapon,0,10
mechdef_crusher_CRH-Y4,Mech,1,10
mechdef_crusher_CRH-Y6,Mech,1,10
mechdef_crusher_CRH-Z4,Mech,1,10
mechdef_crusher_CRH-Z8,Mech,1,10
mechdef_embrasure_EMB-7M,Mech,1,10
mechdef_embrasure_EMB-8S,Mech,1,10
mechdef_embrasure_EMB-8W,Mech,1,10
mechdef_pixie_PXI-1,Mech,1,10
mechdef_pixie_PXI-1G,Mech,1,10
mechdef_pixie_PXI-1L,Mech,1,10
mechdef_pixie_PXI-1M,Mech,1,10
mechdef_swoopingfalcon_SPF-11G,Mech,1,10
mechdef_swoopingfalcon_SPF-11V,Mech,1,10
mechdef_swoopingfalcon_SPF-12D,Mech,1,10
mechdef_swoopingfalcon_SPF-12E,Mech,1,10
mechdef_stingerii_STG-2-3R,Mech,1,10
mechdef_stingerii_STG-2-3S,Mech,1,10
mechdef_stingerii_STG-2-4R,Mech,1,10
mechdef_stingerii_STG-2-5G,Mech,1,10
mechdef_waspii_WSP-2-1A,Mech,1,10
mechdef_waspii_WSP-2-1S,Mech,1,10
mechdef_waspii_WSP-2-2A,Mech,1,10
mechdef_waspii_WSP-2-3V,Mech,1,10
mechdef_piledriver_PLD-4R,Mech,1,10
mechdef_piledriver_PLD-4L,Mech,1,10
mechdef_piledriver_PLD-5R,Mech,1,10
mechdef_piledriver_PLD-5G,Mech,1,10
mechdef_peregrine_PGR-1E,Mech,1,10
mechdef_peregrine_PGR-1N,Mech,1,10
mechdef_peregrine_PGR-2G,Mech,1,10
mechdef_peregrine_PGR-2V,Mech,1,10
mechdef_erinyes_TSP-H0,Mech,1,10
