itemCollection_Weapons_rare,,,
Weapon_Plasma_Rifle,Weapon,1,3
Weapon_Autocannon_AC5_0-STOCK,Weapon,1,2
Weapon_MML_3,Weapon,1,1
Weapon_MML_5,Weapon,1,1
Weapon_MML_7,Weapon,1,3
Weapon_MML_9,Weapon,1,1
Weapon_MachineGun_HeavyMG_0-STOCK,Weapon,1,2
Weapon_MachineGun_LightMG_0-STOCK,Weapon,1,3
Weapon_PPC_PPC_SNUBNOSE,Weapon,1,3
Weapon_SRM_SRM_NARC,Weapon,1,2
Weapon_Autocannon_HVAC2_0-STOCK,Weapon,1,1
Weapon_Autocannon_HVAC5_0-STOCK,Weapon,1,1
Weapon_Autocannon_HVAC10_0-STOCK,Weapon,1,3
Weapon_SRM_SSRM2_0-STOCK,Weapon,1,3
Weapon_SRM_SSRM4_0-STOCK,Weapon,1,2
Weapon_SRM_SSRM6_0-STOCK,Weapon,1,1
