itemCollection_shopItems_electronicsProgression,,,
Gear_Attachment_ArtilleryFCS,Upgrade,2,1
Gear_Attachment_AutocannonFCS,Upgrade,2,1
Gear_Attachment_GaussFCS,Upgrade,2,1
Gear_Attachment_LaserFCS,Upgrade,4,1
Gear_Attachment_LRMFCS,Upgrade,2,1
Gear_Attachment_MGFCS,Upgrade,4,1
Gear_Attachment_MortarFCS,Upgrade,2,1
Gear_Attachment_PeripheryFCS,Upgrade,2,1
Gear_Attachment_PlasmaFCS,Upgrade,2,1
Gear_Attachment_PPCFCS,Upgrade,2,1
Gear_Attachment_SRMFCS,Upgrade,2,1
Gear_Attachment_TAGFCS,Upgrade,4,1
Gear_Attachment_ThunderboltFCS,Upgrade,2,1
Gear_TargetingTrackingSystem_WebbTC,Upgrade,1,1
Weapon_Laser_LargeLaser_1-Diverse_Optics,Weapon,1,1
Weapon_Laser_LargeLaser_1-ExoStar,Weapon,1,1
Weapon_Laser_MediumLaser_1-ExoStar,Weapon,1,1
Weapon_Laser_MediumLaser_1-Intek,Weapon,1,1
Weapon_Laser_SmallLaser_1-Diverse_Optics,Weapon,1,1
Weapon_Laser_SmallLaser_1-ExoStar,Weapon,1,1
Weapon_Laser_LargeLaserER_1-Blankenburg25,Weapon,1,3
Weapon_Laser_LargeLaserER_2-BlazeFire,Weapon,1,1
Weapon_Laser_MediumLaserER_1-MagnaVI,Weapon,1,3
Weapon_Laser_MediumLaserER_2-BrightBloom,Weapon,1,1
Weapon_Laser_SmallLaserER_1-Diverse_Optics,Weapon,1,3
Weapon_Laser_SmallLaserER_2-BlazeFire,Weapon,1,1
Weapon_Laser_LargeLaserPulse_1-Thunderbolt12,Weapon,1,3
Weapon_Laser_LargeLaserPulse_2-Exostar,Weapon,1,1
Weapon_Laser_MediumLaserPulse_1-RakerIV,Weapon,1,3
Weapon_Laser_MediumLaserPulse_2-Magna400P,Weapon,1,1
Weapon_Laser_SmallLaserPulse_1-Maxell,Weapon,1,3
Weapon_Laser_SmallLaserPulse_2-Magna200P,Weapon,1,1
