BTA_List_PortRime,,,
Gear_JumpJet_Experimental_Standard,JumpJet,0,10
Gear_JumpJet_Experimental_Heavy,JumpJet,0,10
Gear_JumpJet_Experimental_Assault,JumpJet,0,10
Gear_JumpJet_Quad_FrontLeg_Standard,JumpJet,0,10
Gear_JumpJet_Quad_FrontLeg_Heavy,JumpJet,0,10
Gear_JumpJet_Quad_FrontLeg_Assault,JumpJet,0,10
Gear_JumpJet_Improved_Standard,JumpJet,0,10
Gear_JumpJet_Improved_Heavy,JumpJet,0,10
Gear_JumpJet_Improved_Assault,JumpJet,0,10
Gear_JumpJet_Generic_Standard,JumpJet,0,10
Gear_JumpJet_Generic_Heavy,JumpJet,0,10
Gear_JumpJet_Generic_Assault,JumpJet,0,10
Gear_Strafing_Run,Upgrade,0,10
Gear_Contract_Aerospace_Permanent_Eisensturm,Upgrade,0,10
Gear_Contract_Aerospace_Permanent_Mechbuster,Upgrade,0,10
Gear_Contract_Aerospace_Permanent_Slayer,Upgrade,0,10
Gear_Contract_Aerospace_Permanent_Mechbuster_Mary,Upgrade,0,10
BTA_List_PortRime_ASF_Clan,Reference,1,10
mechdef_catapult_CPLT-J1-X,Mech,1,10
mechdef_highlander_HGN-734-X1,Mech,1,10
mechdef_valkyrie_VLK-QS-X,Mech,1,10
mechdef_griffin_GRF-2N-X,Mech,1,10
vehicledef_DAKOTA_TRANSPORT,Mech,1,10
vehicledef_HORSKR_AIRLIFT,Mech,1,10
vehicledef_KARNOV_TRANSPORT,Mech,1,10
vehicledef_NIGHTSHADE_LPPC,Mech,1,10
vehicledef_REDKITE,Mech,1,10
vehicledef_TAGDRONE,Mech,1,10
vehicledef_UTAKKE_TRANSPORT,Mech,1,10
vehicledef_VTOLDRONE,Mech,1,10
vehicledef_KARNOV_THUMPER,Mech,1,10
vehicledef_YELLOWJACKET_GAUSS,Mech,1,10
