BTA_List_Gibson,,,
emod_engine_160,HeatSink,0,10
emod_engine_275,HeatSink,0,10
emod_engine_300,HeatSink,0,10
emod_engine_320,HeatSink,0,10
emod_engineslots_xl_center,HeatSink,0,10
Gear_JumpJet_Generic_Standard,JumpJet,0,10
Gear_JumpJet_Generic_Heavy,JumpJet,0,10
mechdef_toyama_TYM-1A,Mech,1,10
mechdef_wolverine_WVR-7M,Mech,1,10
mechdef_marauder_MAD-5CS,Mech,1,10
mechdef_buccaneer_BCN-3R,Mech,1,10
mechdef_locust_LCT-5M,Mech,1,10
mechdef_cicada_CDA-3F,Mech,1,10
mechdef_cicada_CDA-3G,Mech,1,10
mechdef_cicada_CDA-3M,Mech,1,10
mechdef_anvil_ANV-3M,Mech,1,10
mechdef_anvil_ANV-5M,Mech,1,10
mechdef_anvil_ANV-3R,Mech,1,10
mechdef_anvil_ANV-5Q,Mech,1,10
mechdef_ba_is_standard,Mech,1,10
mechdef_ba_phalanx,Mech,1,10
