BTA_List_Wernke,,,
emod_engine_100,HeatSink,0,10
emod_engine_240,HeatSink,0,10
emod_engine_250,HeatSink,0,10
emod_engine_260,HeatSink,0,10
emod_engine_275,HeatSink,0,10
emod_engine_280,HeatSink,0,10
emod_engine_300,HeatSink,0,10
emod_engine_325,HeatSink,0,10
emod_engine_340,HeatSink,0,10
emod_engine_385,HeatSink,0,10
emod_engineslots_light_center,HeatSink,0,10
emod_engineslots_xl_center,HeatSink,0,10
emod_engineslots_xXl_center,HeatSink,0,10
Gear_JumpJet_Generic_Standard,JumpJet,0,10
Gear_JumpJet_Generic_Heavy,JumpJet,0,10
emod_armorslots_ferrosfibrous,Upgrade,0,10
mechdef_hornet_HNT-161,Mech,1,10
mechdef_hornet_HNT-171,Mech,1,10
mechdef_shadowhawk_SHD-5M,Mech,1,10
mechdef_enforceriii_ENF-6G,Mech,1,10
mechdef_enforceriii_ENF-6M,Mech,1,10
mechdef_enforceriii_ENF-6T,Mech,1,10
mechdef_griffin_GRF-1DS,Mech,1,10
mechdef_wolverine_WVR-7D,Mech,1,10
mechdef_jagermech_JM6-DG,Mech,1,10
mechdef_jagermechiii_JM6-D3,Mech,1,10
mechdef_jagermechii_JM7-D,Mech,1,10
mechdef_jagermechii_JM7-F,Mech,1,10
mechdef_guillotine_GLT-8D,Mech,1,10
mechdef_penetrator_PTR-4D,Mech,1,10
mechdef_penetrator_PTR-4F,Mech,1,10
mechdef_penetrator_PTR-6M,Mech,1,10
mechdef_penetrator_PTR-6S,Mech,1,10
mechdef_penetrator_PTR-6T,Mech,1,10
mechdef_templar_TLR1-O,Mech,1,10
