BTA_List_Grumium,,,
emod_engine_255,HeatSink,0,10
emod_engine_270,HeatSink,0,10
emod_engine_360,HeatSink,0,10
Gear_JumpJet_Generic_Assault,JumpJet,0,10
Weapon_Autocannon_LB10XAC,Weapon,0,10
Weapon_MML_5,Weapon,0,10
Weapon_MML_9,Weapon,0,10
Weapon_Laser_MediumLaserPulse_0-STOCK,Weapon,0,10
Weapon_Laser_LargeLaserPulse_0-STOCK,Weapon,0,10
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,0,10
Ammo_AmmunitionBox_LBX_CLUSTER_AC10,AmmunitionBox,0,10
Ammo_AmmunitionBox_LBX_SLUG_AC10,AmmunitionBox,0,10
mechdef_crockett_CRK-5004-1,Mech,1,10
mechdef_viking_VKG-2F,Mech,1,10
mechdef_viking_VKG-2G,Mech,1,10
mechdef_viking_VKG-2M,Mech,1,10
mechdef_decimator_DCI-2X,Mech,1,10
