BTA_List_Talcott,,,
emod_engine_120,HeatSink,0,10
emod_engine_180,HeatSink,0,10
emod_engine_200,HeatSink,0,10
emod_engine_210,HeatSink,0,10
emod_engine_220,HeatSink,0,10
emod_engine_225,HeatSink,0,10
emod_engine_240,HeatSink,0,10
emod_engine_250,HeatSink,0,10
emod_engine_260,HeatSink,0,10
emod_engine_270,HeatSink,0,10
emod_engine_280,HeatSink,0,10
emod_engine_300,HeatSink,0,10
emod_engine_320,HeatSink,0,10
emod_engine_360,HeatSink,0,10
emod_engine_375,HeatSink,0,10
emod_engineslots_light_center,HeatSink,0,10
emod_engineslots_xl_center,HeatSink,0,10
emod_engineslots_xxl_center,HeatSink,0,10
Gear_JumpJet_Generic_Standard,JumpJet,0,10
mechdef_ba_grenadier,Mech,1,10
mechdef_hellspawn_HSN-8E,Mech,1,10
mechdef_hellspawn_HSN-9F,Mech,1,10
mechdef_blackjack_BJ-5,Mech,1,10
mechdef_wasp_WSP-1D,Mech,1,10
