BTA_List_Victoria,,,
emod_engine_375,HeatSink,0,10
emod_engine_120,HeatSink,0,10
emod_engineslots_xl_center,HeatSink,0,10
Weapon_Laser_LargeLaserER_0-STOCK,Weapon,0,10
Weapon_LRM_LRM10_0-STOCK,Weapon,0,10
Weapon_LRM_LRM15_0-STOCK,Weapon,0,10
Weapon_Gauss_Gauss_0-STOCK,Weapon,0,10
Weapon_Autocannon_LB20XAC,Weapon,0,10
Ammo_AmmunitionBox_Generic_GAUSS,AmmunitionBox,0,10
Ammo_AmmunitionBox_LBX_CLUSTER_AC20,AmmunitionBox,0,10
Ammo_AmmunitionBox_LBX_SLUG_AC20,AmmunitionBox,0,10
mechdef_laohu_LHU-2B,Mech,1,10
mechdef_laohu_LHU-3B,Mech,1,10
mechdef_laohu_LHU-3C,Mech,1,10
mechdef_koschei_KSC-4I,Mech,1,10
mechdef_koschei_KSC-4L,Mech,1,10
