BTA_List_Lushann,,,
Weapon_Laser_MediumLaser_0-STOCK,Weapon,0,10
Weapon_Laser_MediumLaserPulse_0-STOCK,Weapon,0,10
Weapon_Laser_LargeLaser_0-STOCK,Weapon,0,10
Weapon_Laser_LargeLaserER_0-STOCK,Weapon,0,10
Weapon_PPC_PPC_0-STOCK,Weapon,0,10
Weapon_Flamer_Flamer_0-STOCK,Weapon,0,10
Weapon_Autocannon_AC5_LRIFLE,Weapon,0,10
Weapon_Autocannon_AC10_MRIFLE,Weapon,0,10
Weapon_Autocannon_AC20_HRIFLE,Weapon,0,10
Ammo_AmmunitionBox_Generic_LRIFLE,AmmunitionBox,0,10
Ammo_AmmunitionBox_Generic_MRIFLE,AmmunitionBox,0,10
Ammo_AmmunitionBox_Generic_HRIFLE,AmmunitionBox,0,10
