BTA_List_Detroit,,,
emod_engine_120,HeatSink,0,10
emod_engine_240,HeatSink,0,10
emod_armorslots_ferrosfibrous,Upgrade,0,10
Weapon_LRM_LRM5_0-STOCK,Weapon,0,10
Weapon_MML_5,Weapon,0,10
Weapon_Laser_MediumLaser_0-STOCK,Weapon,0,10
Weapon_MachineGun_MachineGun_0-STOCK,Weapon,0,10
Weapon_SRM_SRM2_0-STOCK,Weapon,0,10
Weapon_Medium_Recoilless_BA,Weapon,0,10
mechdef_anubis_ABS-2L,Mech,1,10
mechdef_anubis_ABS-3L,Mech,1,10
mechdef_anubis_ABS-3R,Mech,1,10
mechdef_anubis_ABS-3T,Mech,1,10
mechdef_stinger_STG-6L,Mech,1,10
mechdef_wasp_WSP-3L,Mech,1,10
mechdef_ba_theseus,Mech,1,10
