Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,M Pulse,Weapon_Laser_MediumLaserPulse_0-STOCK,38,0.2047829,0.2522406,0,0.2522406,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,M Pulse,Weapon_Laser_MediumLaserPulse_0-STOCK,38,0.8051755,0.7579854,0,0.7579854,0.25,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.5803093,0.5607623,0,0.5607623,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.8905807,0.8539498,0,0.8539498,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.5138292,0.5103746,0,0.5103746,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.8542,0.8111536,0,0.8111536,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.08202988,0.111751,0,0.111751,0.325,0.7840412,1024,4096,28672,0,28672,0,28672,0,None,0,LeftLeg,2.4,LeftLeg,71.25,68.85,65,65,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.1957313,0.2429534,0,0.2429534,0.325,0.4768381,0,4096,114688,0,28672,0,229376,0,None,0,LeftLeg,2.4,LeftLeg,68.85,66.45,65,65,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.6210725,0.5926217,0,0.5926217,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-08T19:08:46,Player,anontech,Griffin,OpFor,Tactician,Wolverine II,CaOpV00uT4NFKloT/4QUYouUV9k3SBds,2,3,5YaxREyLD48hpN3Dphs014TpaRa8O1Jl,FromLeft,231.8024,MRM30(Improved),Weapon_MRM_MRM30_0-STOCK,40,0.7021451,0.6600673,0,0.6600673,0.325,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
