Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-05-06T19:07:26,OpFor,Defender,Centurion,Player,GenericMW,Crab,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,iXPolfvqftstwdJFyshmS/h9/W4wMX08,FromFront,205.4718,AC/20(Normal),Weapon_Autocannon_AC20_0-STOCK,29,0.6654641,0.6287369,0,0.6287369,0.15,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,26,0.9604005,0.945233,0,0.945233,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.6205073,0.5921725,0,0.5921725,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.7313213,0.6861659,0,0.6861659,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.1561496,0.200482,0,0.200482,0.425,0.887484,1024,16384,14336,14336,10240,10240,8192,8192,None,0,LeftLeg,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.9473169,0.9271406,0,0.9271406,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.9473169,0.9271406,0,0.9271406,0.425,0.5337033,0,16384,57344,14336,10240,10240,65536,8192,None,0,LeftArm,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.4222373,0.4411965,0,0.4411965,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.4222373,0.4411965,0,0.4411965,0.425,0.8256551,0,16384,57344,14336,10240,10240,65536,8192,None,0,LeftLeg,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-06T19:08:25,Player,acesnyper303,Hellbringer,OpFor,Defender,Centurion,dMOIff0EDNtoUqYUcEwRA8pcM+pdp5ci,2,5,mLdM6RCh/K0Lle/nejLKKvd2EeBqv7PW,FromFront,213.5596,ER PPC,Weapon_PPC_PPCER_0-STOCK,25,0.717953,0.6740668,0,0.6740668,0.425,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
