Log v2.1,Actor,Pilot,Unit,Target,Pilot,Unit,Combat Id,Round,Phase,Attack Id,Direction,Range,Weapon,Weapon Template,Weapon Id,Hit Roll,Corrected,Streak,Final,Hit%,Location Roll,Head,CT,LT,RT,LA,RA,LL,RL,Called Part,Called Multiplier,Hit Location,Damage,Stops At,From Armor,To Armor,From HP,To HP,Max HP,Crit Roll,Base Crit%,Crit Multiplier,Crit%,Slot Roll,Crit Slot,Crit Equipment,From State,To State
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.6039854,0.5791404,0,0.5791404,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.5352098,0.5264521,0,0.5264521,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.9443828,0.9231482,0,0.9231482,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.06018572,0.08302128,0,0.08302128,0.3,0.9607902,1024,16384,14336,14336,10240,10240,8192,8192,None,0,RightLeg,5.018182,LeftTorso,50,44.98182,40,40,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.1087729,0.1452619,0,0.1452619,0.3,0.2110101,0,16384,14336,57344,10240,10240,8192,65536,None,0,RightTorso,5.018182,LeftTorso,44.98182,39.96364,40,40,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.9609677,0.9460282,0,0.9460282,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.0906402,0.1227351,0,0.1227351,0.3,0.3667026,1024,16384,14336,14336,10240,10240,8192,8192,None,0,LeftTorso,5.018182,CenterTorso,70,64.98182,55,55,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.1174123,0.1557146,0,0.1557146,0.3,0.339661,0,65536,114688,14336,40960,10240,32768,8192,None,0,LeftTorso,5.018182,LeftTorso,39.96364,34.94546,40,40,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.1644116,0.2096079,0,0.2096079,0.3,0.1080502,0,65536,114688,14336,40960,10240,32768,8192,None,0,CenterTorso,5.018182,LeftLeg,60,54.98182,40,40,--,--,--,--,--,--,--,--,--,--
2019-05-01T19:04:50,Player,acesnyper303,Centurion,OpFor,Pilot,Panther,jcb+Nm5LOLk46PzV7QhstR3ECiSRAe5a,3,5,cyivjShbvUc2mFG0SZfEOWjNWEplFH4a,FromFront,341.4799,LBX AC/10(Cluster),Weapon_Autocannon_LB10XAC,30,0.3449124,0.3798646,0,0.3798646,0.3,--,--,--,--,--,--,--,--,--,--,--,(Miss),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
